Account Number,Product Name,Account Limit,Account Status,Branch name,Digital Products,CIF,Relationship,NIC,Currency
4454676680,Credit Card - Gold Visa,1052601,Active,Addalachchenai,B- App,8454289845,Individual,84542898455430V,LKR
4454676681,Credit Card - Gold Visa,1052701,Active,Alankerny,B- App,9773390977,Individual,97733909775447V,LKR
4454676682,Credit Card - Gold Visa,1052801,Active,Alankerny,B- App,6896612168,Individual,68966121685464V,LKR
4454676683,Credit Card - Gold Visa,1052901,Active,Araiyampathy,B- App,2990823299,Individual,29908232995481V,LKR
4454676684,Credit Card - Gold Visa,1053001,Active,Batticaloa Town,B- App,8604834386,Joint,86048343865498V,LKR
4454676685,Debit Card - Gold Visa,1053101,Non Active,Independent Square,B- App,3024945430,Joint,30249454305515V,LKR
4454676686,Debit Card - Gold Visa,1053201,Non Active,Upcott,B- App,5318756531,Joint,53187565315532V,LKR
4454676687,Credit Card - Gold Visa,1053301,Active,Wilgamuwa,B- App,7215967672,Individual,72159676725549V,LKR
4454676688,Credit Card - Gold Visa,1053401,Active,Addalachchenai,B- App,7338478773,Individual,73384787735566V,LKR
4454676689,Credit Card - Gold Visa,1053501,Active,Alankerny,B- App,5166489851,Individual,51664898515583V,LKR
4454676690,Credit Card - Gold Visa,1053601,Active,Wilgamuwa,B- App,959790959,Individual,9597909595600V,LKR
4454676691,Credit Card - Gold Visa,1053701,Active,Addalachchenai,C- App,1122212112,Individual,11222121125617V,LKR
4454676692,Credit Card - Gold Visa,1053801,Active,Alankerny,B- App,4167723241,Individual,41677232415634V,LKR
4454676693,Credit Card - Gold Visa,1053901,Active,Araiyampathy,B- App,8098134380,Individual,80981343805651V,LKR
4454676694,Credit Card - Gold Visa,1054001,Active,Batticaloa Town,D- Dep,4798245479,Joint,47982454795668V,LKR
4454676695,Debit Card - Gold Visa,1054101,Non Active,Independent Square,B- App,5130256513,Joint,51302565135685V,LKR
4454676696,Debit Card - Gold Visa,1054201,Non Active,Upcott,B- App,6844967684,Joint,68449676845702V,LKR
4454676697,Credit Card - Gold Visa,1054301,Active,Wilgamuwa,I- Hus,8799278787,Individual,87992787875719V,LKR
4454676698,Credit Card - Gold Visa,1054401,Active,Addalachchenai,B- App,8946989889,Individual,89469898895736V,LKR
4454676699,Credit Card - Gold Visa,1054501,Active,Alankerny,B- App,6187767618,Individual,61877676185753V,LKR
4454676700,Credit Card - Gold Visa,1054601,Active,Alankerny,B- App,5549278755,Individual,55492787555770V,LKR
4454676701,Credit Card - Gold Visa,1054701,Active,Araiyampathy,B- App,4909489849,Individual,49094898495787V,LKR
4454676702,Credit Card - Gold Visa,1054801,Active,Batticaloa Town,B- App,1896190918,Joint,18961909185804V,LKR
4454676703,Debit Card - Gold Visa,1054901,Non Active,Independent Square,B- App,1284212128,Joint,12842121285821V,LKR
4454676704,Debit Card - Gold Visa,1055001,Non Active,Upcott,B- App,2187023218,Joint,21870232185838V,LKR
4454676705,Credit Card - Gold Visa,1055101,Active,Wilgamuwa,B- App,5963834359,Individual,59638343595855V,LKR
4454676706,Credit Card - Gold Visa,1055201,Active,Addalachchenai,B- App,2075945420,Individual,20759454205872V,LKR
4454676707,Credit Card - Gold Visa,1055301,Active,Alankerny,B- App,7489656574,Individual,74896565745889V,LKR
4454676708,Credit Card - Gold Visa,1055401,Active,Wilgamuwa,B- App,3972546547,Individual,39725465475906V,LKR
4454676709,Credit Card - Gold Visa,1055501,Active,Addalachchenai,C- App,2026757628,Individual,20267576285923V,LKR
4454676710,Credit Card - Gold Visa,1055601,Active,Alankerny,B- App,8985289852,Individual,89852898525940V,LKR
4454676711,Credit Card - Gold Visa,1055701,Active,Araiyampathy,B- App,9896290989,Individual,98962909895957V,LKR
4454676712,Credit Card - Gold Visa,1055801,Active,Batticaloa Town,D- Dep,3695756624,Joint,36957566245974V,LKR
4454676713,Debit Card - Gold Visa,1055901,Non Active,Independent Square,B- App,4087667748,Joint,40876677485991V,LKR
4454676714,Debit Card - Gold Visa,1056001,Non Active,Upcott,B- App,4384134384,Joint,43841343846008V,LKR
4454676715,Credit Card - Gold Visa,1056101,Active,Wilgamuwa,I- Hus,4971845497,Individual,49718454976025V,LKR
4454676716,Credit Card - Gold Visa,1056201,Active,Addalachchenai,B- App,3254756532,Individual,32547565326042V,LKR
4454676717,Credit Card - Gold Visa,1056301,Active,Alankerny,B- App,9352067693,Individual,93520676936059V,LKR
4454676718,Credit Card - Gold Visa,1056401,Active,Alankerny,B- App,8124078781,Individual,81240787816076V,LKR
4454676719,Credit Card - Gold Visa,1056501,Active,Araiyampathy,B- App,4518689845,Individual,45186898456093V,LKR
4454676720,Credit Card - Gold Visa,1056601,Active,Batticaloa Town,B- App,9520790952,Joint,95207909526110V,LKR
4454676721,Debit Card - Gold Visa,1056701,Non Active,Independent Square,B- App,1208312120,Joint,12083121206127V,LKR
4454676722,Debit Card - Gold Visa,1056801,Non Active,Upcott,B- App,3123223231,Joint,31232232316144V,LKR
4454676723,Credit Card - Gold Visa,1056901,Active,Wilgamuwa,B- App,3758634375,Individual,37586343756161V,LKR
4454676724,Credit Card - Gold Visa,1057001,Active,Addalachchenai,B- App,7815145478,Individual,78151454786178V,LKR
4454676725,Credit Card - Gold Visa,1057101,Active,Alankerny,B- App,5982056598,Individual,59820565986195V,LKR
4454676726,Credit Card - Gold Visa,1057201,Active,Wilgamuwa,B- App,9390367693,Individual,93903676936212V,LKR
4454676727,Credit Card - Gold Visa,1057301,Active,Addalachchenai,C- App,7872478724,Individual,78724787246229V,LKR
4454676728,Credit Card - Gold Visa,1057401,Active,Alankerny,B- App,8982589825,Individual,89825898256246V,LKR
4454676729,Credit Card - Gold Visa,1057501,Active,Araiyampathy,B- App,8580190985,Individual,85801909856263V,LKR
4454676730,Credit Card - Gold Visa,1057601,Active,Batticaloa Town,D- Dep,3267089190,Joint,32670891906280V,LKR
4454676731,Debit Card - Gold Visa,1057701,Non Active,Independent Square,B- App,406732970,Joint,4067329706297V,LKR
4454676732,Debit Card - Gold Visa,1057801,Non Active,Upcott,B- App,5829134358,Joint,58291343586314V,LKR
4454676733,Credit Card - Gold Visa,1057901,Active,Wilgamuwa,I- Hus,4958645449,Individual,49586454496331V,LKR
4454676734,Credit Card - Gold Visa,1058001,Active,Addalachchenai,B- App,5187756518,Individual,51877565186348V,LKR
4454676735,Credit Card - Gold Visa,1058101,Active,Alankerny,B- App,5549267655,Individual,55492676556365V,LKR
4454676736,Credit Card - Gold Visa,1058201,Active,Alankerny,B- App,4909478749,Individual,49094787496382V,LKR
4454676737,Credit Card - Gold Visa,1058301,Active,Araiyampathy,B- App,1896189818,Individual,18961898186399V,LKR
4454676738,Credit Card - Gold Visa,1058401,Active,Batticaloa Town,B- App,9284290928,Joint,92842909286416V,LKR
4454676739,Debit Card - Gold Visa,1058501,Non Active,Independent Square,B- App,1187012118,Joint,11870121186433V,LKR
4454676740,Debit Card - Gold Visa,1058601,Non Active,Upcott,B- App,5963823259,Joint,59638232596450V,LKR
4454676741,Credit Card - Gold Visa,1058701,Active,Wilgamuwa,B- App,2075934320,Individual,20759343206467V,LKR
4454676742,Credit Card - Gold Visa,1058801,Active,Addalachchenai,B- App,7489645474,Individual,74896454746484V,LKR
4454676743,Credit Card - Gold Visa,1058901,Active,Alankerny,B- App,3972535447,Individual,39725354476501V,LKR
4454676744,Credit Card - Gold Visa,1059001,Active,Wilgamuwa,B- App,2026746528,Individual,20267465286518V,LKR
4454676745,Credit Card - Gold Visa,1059101,Active,Addalachchenai,C- App,7875278752,Individual,78752787526535V,LKR
4454676746,Credit Card - Gold Visa,1059201,Active,Alankerny,B- App,8896289889,Individual,88962898896552V,LKR
4454676747,Credit Card - Gold Visa,1059301,Active,Araiyampathy,B- App,928190928,Individual,9281909286569V,LKR
4454676748,Credit Card - Gold Visa,1059401,Active,Batticaloa Town,D- Dep,1520012152,Joint,15200121526586V,LKR
4454676749,Debit Card - Gold Visa,1059501,Non Active,Independent Square,B- App,3284123284,Joint,32841232846603V,LKR
4454676750,Debit Card - Gold Visa,1059601,Non Active,Upcott,B- App,3971834397,Joint,39718343976620V,LKR
4454676751,Credit Card - Gold Visa,1059701,Active,Wilgamuwa,I- Hus,3254745432,Individual,32547454326637V,LKR
4454676752,Credit Card - Gold Visa,1059801,Active,Addalachchenai,B- App,9352056593,Individual,93520565936654V,LKR
4454676753,Credit Card - Gold Visa,1059901,Active,Alankerny,B- App,8124067681,Individual,81240676816671V,LKR
4454676754,Credit Card - Gold Visa,1060001,Active,Alankerny,B- App,4518678745,Individual,45186787456688V,LKR
4454676755,Credit Card - Gold Visa,1060101,Active,Araiyampathy,B- App,8520789852,Individual,85207898526705V,LKR
4454676756,Credit Card - Gold Visa,1060201,Active,Batticaloa Town,B- App,9208390920,Joint,92083909206722V,LKR
4454676757,Debit Card - Gold Visa,1060301,Non Active,Independent Square,B- App,1664856707,Joint,16648567076739V,LKR
4454676758,Debit Card - Gold Visa,1060401,Non Active,Upcott,B- App,1300267851,Joint,13002678516756V,LKR
4454676759,Credit Card - Gold Visa,1060501,Active,Wilgamuwa,B- App,7815134378,Individual,78151343786773V,LKR
4454676760,Credit Card - Gold Visa,1060601,Active,Addalachchenai,B- App,4982045498,Individual,49820454986790V,LKR
4454676761,Credit Card - Gold Visa,1060701,Active,Alankerny,B- App,9390356593,Individual,93903565936807V,LKR
4454676762,Credit Card - Gold Visa,1060801,Active,Wilgamuwa,B- App,8859167688,Individual,88591676886824V,LKR
4454676763,Credit Card - Gold Visa,1060901,Active,Addalachchenai,C- App,7624878762,Individual,76248787626841V,LKR
4454676764,Credit Card - Gold Visa,1061001,Active,Alankerny,B- App,8404389840,Individual,84043898406858V,LKR
4454676765,Credit Card - Gold Visa,1061101,Active,Araiyampathy,B- App,9622490962,Individual,96224909626875V,LKR
4454676766,Credit Card - Gold Visa,1061201,Active,Batticaloa Town,D- Dep,1155512115,Joint,11555121156892V,LKR
4454676767,Debit Card - Gold Visa,1061301,Non Active,Independent Square,B- App,7346523273,Joint,73465232736909V,LKR
4454676768,Debit Card - Gold Visa,1061401,Non Active,Upcott,B- App,4221534342,Joint,42215343426926V,LKR
4454676769,Credit Card - Gold Visa,1061501,Active,Wilgamuwa,I- Hus,4639845463,Individual,46398454636943V,LKR
4454676770,Credit Card - Gold Visa,1061601,Active,Addalachchenai,B- App,7229456572,Individual,72294565726960V,LKR
4454676771,Credit Card - Gold Visa,1061701,Active,Alankerny,B- App,8491767684,Individual,84917676846977V,LKR
4454676772,Credit Card - Gold Visa,1061801,Active,Alankerny,B- App,8609078786,Individual,86090787866994V,LKR
4454676773,Credit Card - Gold Visa,1061901,Active,Araiyampathy,B- App,2027789820,Individual,20277898207011V,LKR
4454676774,Credit Card - Gold Visa,1062001,Active,Batticaloa Town,B- App,4178890941,Joint,41788909417028V,LKR
4454676775,Debit Card - Gold Visa,1062101,Non Active,Independent Square,B- App,1547312154,Joint,15473121547045V,LKR
4454676776,Debit Card - Gold Visa,1062201,Non Active,Upcott,B- App,2509623250,Joint,25096232507062V,LKR
4454676777,Credit Card - Gold Visa,1062301,Active,Wilgamuwa,B- App,4227034342,Individual,42270343427079V,LKR
4454676778,Credit Card - Gold Visa,1062401,Active,Addalachchenai,B- App,7039145470,Individual,70391454707096V,LKR
4454676779,Credit Card - Gold Visa,1062501,Active,Alankerny,B- App,5483756554,Individual,54837565547113V,LKR
4454676780,Credit Card - Gold Visa,1062601,Active,Wilgamuwa,B- App,5245367652,Individual,52453676527130V,LKR
4454676781,Credit Card - Gold Visa,1062701,Active,Addalachchenai,C- App,7751378775,Individual,77513787757147V,LKR
4454676782,Credit Card - Gold Visa,1062801,Active,Alankerny,B- App,8254889882,Individual,82548898827164V,LKR
4454676783,Credit Card - Gold Visa,1062901,Active,Araiyampathy,B- App,948090948,Individual,9480909487181V,LKR
4454676784,Credit Card - Gold Visa,1063001,Active,Batticaloa Town,D- Dep,1758712175,Joint,17587121757198V,LKR
4454676785,Debit Card - Gold Visa,1063101,Non Active,Independent Square,B- App,2384423238,Joint,23844232387215V,LKR
4454676786,Debit Card - Gold Visa,1063201,Non Active,Upcott,B- App,3852934385,Joint,38529343857232V,LKR
4454676787,Credit Card - Gold Visa,1063301,Active,Wilgamuwa,I- Hus,3408745434,Individual,34087454347249V,LKR
4454676788,Credit Card - Gold Visa,1063401,Active,Addalachchenai,B- App,5807356580,Individual,58073565807266V,LKR
4454676789,Credit Card - Gold Visa,1063501,Active,Alankerny,B- App,6576967657,Individual,65769676577283V,LKR
4454676790,Credit Card - Gold Visa,1063601,Active,Alankerny,B- App,8660178786,Individual,86601787867300V,LKR
4454676791,Credit Card - Gold Visa,1063701,Active,Araiyampathy,B- App,9226289892,Individual,92262898927317V,LKR
4454676792,Credit Card - Gold Visa,1063801,Active,Batticaloa Town,B- App,6187767618,Joint,61877676187334V,LKR
4454676793,Debit Card - Gold Visa,1063901,Non Active,Independent Square,B- App,5549278755,Joint,55492787557351V,LKR
4454676794,Debit Card - Gold Visa,1064001,Non Active,Upcott,B- App,4909489849,Joint,49094898497368V,LKR
4454676795,Credit Card - Gold Visa,1064101,Active,Wilgamuwa,B- App,1896190918,Individual,18961909187385V,LKR
4454676796,Credit Card - Gold Visa,1064201,Active,Addalachchenai,B- App,1284212128,Individual,12842121287402V,LKR
4454676797,Credit Card - Gold Visa,1064301,Active,Alankerny,B- App,2187023218,Individual,21870232187419V,LKR
4454676798,Credit Card - Gold Visa,1064401,Active,Wilgamuwa,B- App,5963834359,Individual,59638343597436V,LKR
4454676799,Credit Card - Gold Visa,1064501,Active,Addalachchenai,C- App,2075945420,Individual,20759454207453V,LKR
4454676800,Credit Card - Gold Visa,1064601,Active,Alankerny,B- App,7489656574,Individual,74896565747470V,LKR
4454676801,Credit Card - Gold Visa,1064701,Active,Araiyampathy,B- App,3569157089,Individual,35691570897487V,LKR
4454676802,Credit Card - Gold Visa,1064801,Active,Batticaloa Town,D- Dep,1623368170,Joint,16233681707504V,LKR
4454676803,Debit Card - Gold Visa,1064901,Non Active,Independent Square,B- App,8985289852,Joint,89852898527521V,LKR
4454676804,Debit Card - Gold Visa,1065001,Non Active,Upcott,B- App,9896290989,Joint,98962909897538V,LKR
4454676805,Credit Card - Gold Visa,1065101,Active,Wilgamuwa,I- Hus,2911934376,Individual,29119343767555V,LKR
4454676806,Credit Card - Gold Visa,1065201,Active,Addalachchenai,B- App,3303845500,Individual,33038455007572V,LKR
4454676807,Credit Card - Gold Visa,1065301,Active,Alankerny,B- App,4384134384,Individual,43841343847589V,LKR
4454676808,Credit Card - Gold Visa,1065401,Active,Alankerny,B- App,4971845497,Individual,49718454977606V,LKR
4454676809,Credit Card - Gold Visa,1065501,Active,Araiyampathy,B- App,3254756532,Individual,32547565327623V,LKR
4454676810,Credit Card - Gold Visa,1065601,Active,Batticaloa Town,B- App,9352067693,Joint,93520676937640V,LKR
4454676811,Debit Card - Gold Visa,1065701,Non Active,Independent Square,B- App,8124078781,Joint,81240787817657V,LKR
4454676812,Debit Card - Gold Visa,1065801,Non Active,Upcott,B- App,4518689845,Joint,45186898457674V,LKR
4454676813,Credit Card - Gold Visa,1065901,Active,Wilgamuwa,B- App,9520790952,Individual,95207909527691V,LKR
4454676814,Credit Card - Gold Visa,1066001,Active,Addalachchenai,B- App,1208312120,Individual,12083121207708V,LKR
4454676815,Credit Card - Gold Visa,1066101,Active,Alankerny,B- App,3123223231,Individual,31232232317725V,LKR
4454676816,Credit Card - Gold Visa,1066201,Active,Wilgamuwa,B- App,3758634375,Individual,37586343757742V,LKR
4454676817,Credit Card - Gold Visa,1066301,Active,Addalachchenai,C- App,7815145478,Individual,78151454787759V,LKR
4454676818,Credit Card - Gold Visa,1066401,Active,Alankerny,B- App,5982056598,Individual,59820565987776V,LKR
4454676819,Credit Card - Gold Visa,1066501,Active,Araiyampathy,B- App,9390367693,Individual,93903676937793V,LKR
4454676820,Credit Card - Gold Visa,1066601,Active,Batticaloa Town,D- Dep,7872478724,Joint,78724787247810V,LKR
4454676821,Debit Card - Gold Visa,1066701,Non Active,Independent Square,B- App,8982589825,Joint,89825898257827V,LKR
4454676822,Debit Card - Gold Visa,1066801,Non Active,Upcott,B- App,8580190985,Joint,85801909857844V,LKR
4454676823,Credit Card - Gold Visa,1066901,Active,Wilgamuwa,I- Hus,397867038,Individual,3978670387861V,LKR
4454676824,Credit Card - Gold Visa,1067001,Active,Addalachchenai,B- App,1832478114,Individual,18324781147878V,LKR
4454676825,Credit Card - Gold Visa,1067101,Active,Alankerny,B- App,5829134358,Individual,58291343587895V,LKR
4454676826,Credit Card - Gold Visa,1067201,Active,Alankerny,B- App,4958645449,Individual,49586454497912V,LKR
4454676827,Credit Card - Gold Visa,1067301,Active,Araiyampathy,B- App,5187756518,Individual,51877565187929V,LKR
4454676828,Credit Card - Gold Visa,1067401,Active,Batticaloa Town,B- App,5549267655,Joint,55492676557946V,LKR
4454676829,Debit Card - Gold Visa,1067501,Non Active,Independent Square,B- App,4909478749,Joint,49094787497963V,LKR
4454676830,Debit Card - Gold Visa,1067601,Non Active,Upcott,B- App,1896189818,Joint,18961898187980V,LKR
4454676831,Credit Card - Gold Visa,1067701,Active,Wilgamuwa,B- App,9284290928,Individual,92842909287997V,LKR
4454676832,Credit Card - Gold Visa,1067801,Active,Addalachchenai,B- App,1187012118,Individual,11870121188014V,LKR
4454676833,Credit Card - Gold Visa,1067901,Active,Alankerny,B- App,5963823259,Individual,59638232598031V,LKR
4454676834,Credit Card - Gold Visa,1068001,Active,Wilgamuwa,B- App,2075934320,Individual,20759343208048V,LKR
4454676835,Credit Card - Gold Visa,1068101,Active,Addalachchenai,C- App,7489645474,Individual,74896454748065V,LKR
4454676836,Credit Card - Gold Visa,1068201,Active,Alankerny,B- App,3569145989,Individual,35691459898082V,LKR
4454676837,Credit Card - Gold Visa,1068301,Active,Araiyampathy,B- App,1623357070,Individual,16233570708099V,LKR
4454676838,Credit Card - Gold Visa,1068401,Active,Batticaloa Town,D- Dep,7875278752,Joint,78752787528116V,LKR
4454676839,Debit Card - Gold Visa,1068501,Non Active,Independent Square,B- App,8896289889,Joint,88962898898133V,LKR
4454676840,Debit Card - Gold Visa,1068601,Non Active,Upcott,B- App,928190928,Joint,9281909288150V,LKR
4454676841,Credit Card - Gold Visa,1068701,Active,Wilgamuwa,I- Hus,1520012152,Individual,15200121528167V,LKR
4454676842,Credit Card - Gold Visa,1068801,Active,Addalachchenai,B- App,3284123284,Individual,32841232848184V,LKR
